guid/image	labels	scores	boxes
047b864f-0753-448b-9483-f990ae41abaf/0103	[1, 2, 1, 0, 0]	[0.9999988079071045, 0.006192417349666357, 0.00033542601158842444, 1.0206825209024828e-05, 6.199232757353457e-06]	[[0.42079728841781616, 0.19163981080055237, 0.47327107191085815, 0.2418142408132553], [0.0, 0.14423386752605438, 0.9718632698059082, 1.0], [0.038159340620040894, 0.16292963922023773, 0.9174403548240662, 0.9706462025642395], [0.41096794605255127, 0.18827667832374573, 0.48551204800605774, 0.24584943056106567], [0.038259197026491165, 0.3511381447315216, 0.8871315121650696, 0.8185735940933228]]
3571aea2-3d78-4c77-8058-e2908a858572/0030	[1, 2, 1, 0, 0]	[0.9999994039535522, 9.694648724689614e-06, 1.962458100024378e-06, 1.6286833215417573e-06, 8.591272262492566e-07]	[[0.40710413455963135, 0.5035797953605652, 0.4505714774131775, 0.5376496911048889], [0.40410667657852173, 0.5037857294082642, 0.4490922689437866, 0.5363506078720093], [0.39753827452659607, 0.8237292766571045, 0.4218020439147949, 0.8696289658546448], [0.40625205636024475, 0.5050747394561768, 0.4456261694431305, 0.5361775159835815], [0.4051544666290283, 0.4985027611255646, 0.45783618092536926, 0.5409372448921204]]
ee2d1ee9-dd1d-4e63-9881-19205c5dae27/0036	[2, 0, 1, 2, 1]	[0.9999979734420776, 0.00021670902788173407, 0.00013228865282144397, 3.483737964415923e-05, 7.4750596468220465e-06]	[[0.0, 0.31262075901031494, 0.6304143667221069, 0.6376809477806091], [0.0, 0.30918219685554504, 0.6505964994430542, 0.6215954422950745], [0.4063504934310913, 0.0, 0.4792443811893463, 0.02198059670627117], [0.38803401589393616, 0.0, 0.47206956148147583, 0.016498327255249023], [0.06881193071603775, 0.32751214504241943, 0.6449036598205566, 0.6326130032539368]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0142	[1, 2, 2, 0, 1]	[0.9999970197677612, 0.00036539393477141857, 5.665048229275271e-05, 2.8194339392939582e-05, 8.675699973537121e-06]	[[0.4268222749233246, 0.13074137270450592, 0.5032600164413452, 0.2446635365486145], [0.4138215184211731, 0.13845962285995483, 0.49873974919319153, 0.23640000820159912], [0.0, 0.08234675973653793, 0.9786622524261475, 1.0], [0.4122929275035858, 0.13732710480690002, 0.49608319997787476, 0.24198484420776367], [0.12014782428741455, 0.029134085401892662, 0.9262739419937134, 0.9330296516418457]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0217	[0, 2, 1, 1, 1]	[0.9999984502792358, 0.00048271488049067557, 1.754542245180346e-05, 6.444410701078596e-06, 1.5160660495894263e-06]	[[0.10444813966751099, 0.4072902798652649, 0.5705450773239136, 0.623366117477417], [0.1322087049484253, 0.40898919105529785, 0.5871908664703369, 0.626085102558136], [0.08858239650726318, 0.3905009627342224, 0.5098960399627686, 0.6216776371002197], [0.0281645767390728, 0.01372052077203989, 0.0693606287240982, 0.05020259693264961], [0.037986915558576584, 0.020751679316163063, 0.08084985613822937, 0.039443884044885635]]
af3ae5e6-27ef-4699-beb3-f2c72831a594/0218	[1, 2, 0, 2, 2]	[0.9999998807907104, 0.0025476068258285522, 0.001755958772264421, 0.0008127551409415901, 0.00033460374106653035]	[[0.3333224952220917, 0.3681400418281555, 0.714836597442627, 0.6612442135810852], [0.35230037569999695, 0.0, 0.4598601758480072, 0.021694941446185112], [0.35272839665412903, 0.0, 0.4461257755756378, 0.024286242201924324], [0.3404976427555084, 0.0018991270335391164, 0.43503355979919434, 0.018843788653612137], [0.3586968183517456, 0.005295278504490852, 0.4571402668952942, 0.025396203622221947]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0130	[2, 0, 1, 0, 2]	[0.9999929666519165, 0.0007114165928214788, 0.00020488396694418043, 1.9679631805047393e-05, 1.62077176355524e-05]	[[0.4005924463272095, 0.44599685072898865, 0.428602933883667, 0.4678459167480469], [0.3989406228065491, 0.4426228404045105, 0.43108418583869934, 0.47137942910194397], [0.4038528501987457, 0.4431643784046173, 0.43023884296417236, 0.4697171747684479], [0.07269138097763062, 0.006752786226570606, 0.16432194411754608, 0.02534646727144718], [0.4140489101409912, 0.02147146686911583, 0.44742536544799805, 0.04743589088320732]]
e47d46c4-05cd-490d-9aaf-bce1d11d21be/0092	[2, 0, 1, 0, 1]	[0.9999936819076538, 0.0003195499593857676, 0.00029265423654578626, 5.193793640501099e-06, 9.243705676453828e-07]	[[0.3634191155433655, 0.22742612659931183, 0.4924663007259369, 0.3616282045841217], [0.3549450635910034, 0.2135920375585556, 0.5066649317741394, 0.37673118710517883], [0.37359386682510376, 0.2284880429506302, 0.4943256378173828, 0.3609212636947632], [0.06772596389055252, 0.00635091308504343, 0.1661144495010376, 0.02376709133386612], [0.05617420747876167, 0.0029758799355477095, 0.164058119058609, 0.025740496814250946]]
047b864f-0753-448b-9483-f990ae41abaf/0083	[1, 2, 0, 2, 1]	[0.9999691247940063, 0.00014980880951043218, 5.7456534705124795e-05, 2.7976759611192392e-06, 2.8081447567274154e-07]	[[0.3927735686302185, 0.4297773838043213, 0.43593478202819824, 0.4753980338573456], [0.38883304595947266, 0.43031811714172363, 0.43833914399147034, 0.4737292528152466], [0.386360764503479, 0.42710080742836, 0.4438656270503998, 0.4777939021587372], [0.0, 0.4355093240737915, 0.9075909852981567, 0.9691446423530579], [0.0, 0.45402783155441284, 0.8017866015434265, 0.9472876191139221]]
e01aefe6-f367-4c00-b006-f9327a1ffc5f/0053	[1, 2, 1, 1, 2]	[0.9999980926513672, 0.002208301331847906, 0.00033858511596918106, 5.623509787255898e-05, 2.1458929040818475e-05]	[[0.3876734972000122, 0.2329138070344925, 0.46199071407318115, 0.2902483344078064], [0.0, 0.31210169196128845, 0.9680295586585999, 1.0], [0.0, 0.45651209354400635, 0.8361495733261108, 0.9817963242530823], [0.0, 0.17773035168647766, 0.9279714226722717, 0.9937626719474792], [0.007601114921271801, 0.5962283611297607, 0.9149003624916077, 0.9999361634254456]]
60ed87f2-7474-43e2-9d9f-b1072f4a1e39/0026	[1, 2, 0, 0, 2]	[0.9999953508377075, 0.00011307368549751118, 1.990347300306894e-05, 1.2825469639210496e-05, 3.256118134231656e-06]	[[0.338532030582428, 0.47666022181510925, 0.5078751444816589, 0.5707808136940002], [0.33639106154441833, 0.47359317541122437, 0.5116907954216003, 0.5666027665138245], [0.3303207457065582, 0.4533892869949341, 0.5367842316627502, 0.595474123954773], [0.3341972529888153, 0.47731202840805054, 0.5227961540222168, 0.5594909191131592], [0.4170416593551636, 0.9781877994537354, 0.6021550893783569, 0.9986326098442078]]
b2365de5-858e-40b3-b782-68fdc6068389/0046	[1, 2, 0, 0, 0]	[0.9999997615814209, 7.231380004668608e-05, 4.8545069148531184e-05, 4.831211481359787e-05, 7.238326361402869e-06]	[[0.2645933926105499, 0.39365053176879883, 0.8034291863441467, 0.7528640627861023], [0.23856839537620544, 0.415483683347702, 0.8066648840904236, 0.7336491346359253], [0.24547623097896576, 0.40592458844184875, 0.8761250972747803, 0.7266252636909485], [0.055152393877506256, 0.010473532602190971, 0.10311352461576462, 0.032590869814157486], [0.06471358984708786, 0.009891673922538757, 0.1432769000530243, 0.030957426875829697]]
af3ae5e6-27ef-4699-beb3-f2c72831a594/0138	[1, 2, 1, 1, 1]	[0.9999994039535522, 2.321424472029321e-05, 1.1961487871303689e-05, 5.732766567234648e-06, 3.86574993171962e-06]	[[0.343102365732193, 0.6870749592781067, 0.382467120885849, 0.7195030450820923], [0.0, 0.0, 1.0, 0.9570679664611816], [0.04942630976438522, 0.004005723167210817, 0.9648765921592712, 0.9159739017486572], [0.0, 0.0, 0.712647020816803, 0.6766533851623535], [0.020541056990623474, 0.0, 0.4795468747615814, 0.801224410533905]]
2a279bda-651c-4740-a616-6862aa904c24/0036	[1, 1, 0, 1, 2]	[0.9999996423721313, 3.301870265204343e-06, 2.9224111131043173e-06, 1.752164507706766e-06, 1.4429023167394917e-06]	[[0.45378735661506653, 0.4916049838066101, 0.48796775937080383, 0.5184911489486694], [0.02789694257080555, 0.01096237264573574, 0.07708241790533066, 0.045425862073898315], [0.44927242398262024, 0.4889882206916809, 0.48778438568115234, 0.5240577459335327], [0.04400835186243057, 0.036140985786914825, 0.0715385153889656, 0.05479364097118378], [0.45106828212738037, 0.49216216802597046, 0.4889286160469055, 0.5171624422073364]]
400a07ae-a945-41de-8a94-b0bf655474e5/0055	[1, 0, 0, 2, 0]	[0.9999998807907104, 8.78793616720941e-06, 5.707335731131025e-06, 3.896885118592763e-06, 3.445412176006357e-06]	[[0.3739963471889496, 0.35106512904167175, 0.4184613525867462, 0.422457218170166], [0.07633115351200104, 0.0047788964584469795, 0.14951418340206146, 0.028214745223522186], [0.36786171793937683, 0.36098456382751465, 0.41601675748825073, 0.42370399832725525], [0.36941683292388916, 0.3566134572029114, 0.4178328514099121, 0.4188818633556366], [0.3557010591030121, 0.005616537760943174, 0.4229147434234619, 0.025240423157811165]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0046	[1, 2, 0, 2, 2]	[0.9999476671218872, 0.0003499940794426948, 0.00013783654139842838, 0.0001207460300065577, 6.499499431811273e-05]	[[0.0, 0.014243028126657009, 0.7081562280654907, 0.8348057270050049], [0.020985228940844536, 0.0, 0.6969420313835144, 0.9369039535522461], [0.09489218890666962, 0.0, 0.6432057023048401, 0.7969211935997009], [0.0, 0.0653558298945427, 0.8233866095542908, 0.7948253750801086], [0.09289807081222534, 0.01050540991127491, 0.13758297264575958, 0.025954710319638252]]
62995e02-a09c-43f2-99e5-e23381915b37/0046	[1, 0, 2, 0, 0]	[0.9999996423721313, 0.0004407840606290847, 0.00016169504669960588, 2.404675615252927e-05, 1.5429841369041242e-05]	[[0.38149046897888184, 0.44086533784866333, 0.5622673034667969, 0.5636703372001648], [0.02522752806544304, 0.9725363254547119, 0.09633021056652069, 1.0], [0.022953644394874573, 0.9685158729553223, 0.0887601226568222, 1.0], [0.048095136880874634, 0.006870211102068424, 0.14305295050144196, 0.030751558020710945], [0.04607115685939789, 0.007939773611724377, 0.1049111932516098, 0.03172210603952408]]
2a279bda-651c-4740-a616-6862aa904c24/0064	[1, 2, 1, 2, 0]	[0.9999992847442627, 0.00025764069869183004, 0.00013828006922267377, 9.79511096375063e-05, 5.0213195208925754e-05]	[[0.3965004086494446, 0.43125560879707336, 0.4268413782119751, 0.45515626668930054], [0.39198872447013855, 0.0, 0.5050236582756042, 0.015259558334946632], [0.39264151453971863, 0.0, 0.51622474193573, 0.01775391772389412], [0.3790328800678253, 0.0, 0.47112035751342773, 0.01238707173615694], [0.4028656482696533, 0.0, 0.48789501190185547, 0.01650288701057434]]
2a279bda-651c-4740-a616-6862aa904c24/0008	[1, 2, 0, 0, 2]	[0.9999998807907104, 3.5569148167269304e-05, 1.6717509424779564e-05, 1.1986232493654825e-05, 7.498367722291732e-06]	[[0.3791327178478241, 0.41887909173965454, 0.4586133658885956, 0.4874109923839569], [0.3736933469772339, 0.4201548397541046, 0.45664167404174805, 0.48459210991859436], [0.37639498710632324, 0.4215841293334961, 0.4452216327190399, 0.48747697472572327], [0.2321208119392395, 0.005936365108937025, 0.3835776746273041, 0.024424592033028603], [0.2188669890165329, 0.005928909406065941, 0.39191165566444397, 0.023756608366966248]]
483efc67-5354-4368-bcdb-f51559dda379/0055	[1, 2, 0, 2, 0]	[0.9999998807907104, 6.109888636274263e-05, 2.844671325874515e-05, 2.633085023262538e-05, 1.3755591680819634e-05]	[[0.23128291964530945, 0.5757169723510742, 0.7193556427955627, 0.9105374217033386], [0.22674359381198883, 0.5910892486572266, 0.690290629863739, 0.8989483118057251], [0.1284283846616745, 0.5424626469612122, 0.7983343005180359, 0.9356958866119385], [0.0, 0.0, 0.9368700981140137, 0.7116801142692566], [0.22804148495197296, 0.6039761304855347, 0.7120361328125, 0.917518138885498]]
215d6826-a20a-45f7-aa3c-67f88fbbcb1e/0061	[1, 2, 2, 1, 2]	[0.9999996423721313, 3.418574851821177e-05, 1.5954077753121965e-05, 1.2834498193114996e-05, 1.1190319128218107e-05]	[[0.4373199939727783, 0.3162415027618408, 0.48833632469177246, 0.38358259201049805], [0.023875081911683083, 0.5121346116065979, 0.9734989404678345, 0.9969817996025085], [0.35894477367401123, 0.0038675996474921703, 0.4133493900299072, 0.03167300671339035], [0.6272080540657043, 0.030629267916083336, 1.0, 0.974617063999176], [0.36723172664642334, 0.012458555400371552, 0.41250500082969666, 0.0348539762198925]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0160	[0, 2, 1, 2, 1]	[0.9999996423721313, 0.00018472402007319033, 0.0001209309630212374, 8.969876944320276e-05, 6.036458580638282e-05]	[[0.08537593483924866, 0.3690655529499054, 0.5732977390289307, 0.5980505347251892], [0.43313068151474, 0.0, 0.4981001615524292, 0.014793618582189083], [0.4440997242927551, 0.0, 0.5003708600997925, 0.018458610400557518], [0.07850650697946548, 0.35787197947502136, 0.5272451043128967, 0.619280219078064], [0.4479108154773712, 0.000741382478736341, 0.5262506604194641, 0.019825242459774017]]
07fd6b85-0486-4790-ad35-a90a6b79c66c/0113	[2, 0, 0, 1, 2]	[0.9999749660491943, 0.00018432195065543056, 7.004363578744233e-05, 3.4124142985092476e-05, 9.355749170936178e-06]	[[0.4077283442020416, 0.6144092082977295, 0.43498697876930237, 0.6390435099601746], [0.4055607318878174, 0.611020565032959, 0.4382423162460327, 0.6407127380371094], [0.04836759716272354, 0.009359119459986687, 0.10491994023323059, 0.03132116049528122], [0.40983352065086365, 0.6120962500572205, 0.43621066212654114, 0.6385764479637146], [0.045225147157907486, 0.007315135095268488, 0.09798281639814377, 0.0313105471432209]]
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0073	[1, 1, 0, 2, 2]	[1.0, 0.00028752346406690776, 0.00013159008813090622, 6.28899215371348e-05, 3.743445631698705e-05]	[[0.34764912724494934, 0.33588138222694397, 0.67270827293396, 0.5813652276992798], [0.056294940412044525, 0.5109054446220398, 0.5820236206054688, 0.9955888390541077], [0.3988950252532959, 0.0025406107306480408, 0.5097975730895996, 0.023751335218548775], [0.05289182439446449, 0.5422574281692505, 0.6671105623245239, 0.9528976678848267], [0.39589062333106995, 0.0014898818917572498, 0.5226848125457764, 0.022678792476654053]]
9ca144df-4438-40ae-a7e3-227ba1885844/0042	[1, 2, 0, 0, 1]	[0.9999978542327881, 0.0002532520447857678, 0.00011579742567846552, 0.00010218129318673164, 6.463050794991432e-06]	[[0.3951924741268158, 0.26512911915779114, 0.4302022159099579, 0.3089033365249634], [0.39235541224479675, 0.2668899595737457, 0.42948994040489197, 0.3058534860610962], [0.3882458806037903, 0.2653294801712036, 0.43697407841682434, 0.31150728464126587], [0.39334338903427124, 0.2680128514766693, 0.424805611371994, 0.30799803137779236], [0.2779102921485901, 0.030494961887598038, 0.29920122027397156, 0.05164235457777977]]
084a477e-a429-49bf-9463-f995cd5ea0e5/0023	[1, 1, 2, 2, 0]	[0.9999998807907104, 1.4537059541908093e-05, 9.674654393165838e-06, 3.624054670581245e-06, 2.554541197241633e-06]	[[0.3730638325214386, 0.39338693022727966, 0.6125525236129761, 0.5780507922172546], [0.0, 0.5701065063476562, 0.7311323881149292, 1.0], [0.48669755458831787, 0.2279895544052124, 0.5179899334907532, 0.2553810179233551], [0.0, 0.5605911016464233, 0.8780295848846436, 1.0], [0.1013430580496788, 0.007719594519585371, 0.18763701617717743, 0.030873650684952736]]
937869c5-e3b8-42d0-a0ef-5fe03e88c26f/0119	[1, 2, 0, 2, 1]	[0.9999964237213135, 0.0008442229009233415, 0.0002654287382028997, 7.666926103411242e-05, 1.0751289664767683e-05]	[[0.42214417457580566, 0.9159826636314392, 0.4711209535598755, 1.0], [0.41689082980155945, 0.9231503009796143, 0.4718402028083801, 0.9948250651359558], [0.412630170583725, 0.9215370416641235, 0.4761284589767456, 0.9970914125442505], [0.0, 0.003270079381763935, 0.9310579299926758, 1.0], [0.06020190194249153, 0.1888679713010788, 0.8987144231796265, 1.0]]
62995e02-a09c-43f2-99e5-e23381915b37/0058	[1, 1, 2, 2, 1]	[0.9999997615814209, 0.0003331376356072724, 0.00023983544087968767, 8.520510164089501e-06, 3.2206955893343547e-06]	[[0.4047260582447052, 0.32588762044906616, 0.4591017961502075, 0.3943052887916565], [0.0, 0.22102348506450653, 0.8217745423316956, 0.9542423486709595], [0.0, 0.1856335997581482, 0.9326640367507935, 1.0], [0.0, 0.34197238087654114, 0.6634275913238525, 0.9405753016471863], [0.052761223167181015, 0.007487473078072071, 0.10731381922960281, 0.030681811273097992]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0098	[2, 0, 2, 0, 2]	[0.9999991655349731, 4.566636198433116e-05, 1.863304896687623e-05, 1.0920042768702842e-05, 6.750077318429248e-06]	[[0.39455685019493103, 0.47085535526275635, 0.4348074197769165, 0.48944538831710815], [0.07975887507200241, 0.9699479937553406, 0.20212438702583313, 1.0], [0.39292263984680176, 0.6782939434051514, 0.4245728850364685, 0.6981015205383301], [0.3925977349281311, 0.469037801027298, 0.4357430636882782, 0.49054813385009766], [0.3945784568786621, 0.6868855953216553, 0.42740771174430847, 0.7104927897453308]]
894333fe-2f3d-4828-9ea7-8bd4305bfebb/0049	[1, 2, 0, 1, 2]	[0.9999967813491821, 7.633474888280034e-05, 2.298146137036383e-05, 6.330742053251015e-06, 2.608787326607853e-06]	[[0.40554606914520264, 0.489711731672287, 0.4351796805858612, 0.5125854015350342], [0.40156248211860657, 0.4897397458553314, 0.4341679513454437, 0.5108823180198669], [0.40330928564071655, 0.4886685907840729, 0.43403470516204834, 0.5121926069259644], [0.18609684705734253, 0.03922149911522865, 0.2142920345067978, 0.05315173789858818], [0.17907841503620148, 0.039981868118047714, 0.2126547396183014, 0.051664430648088455]]
435ebc5b-40e8-401c-9816-8f584427f82c/0115	[1, 0, 0, 2, 0]	[0.9999990463256836, 2.9392188025667565e-06, 1.9238225377193885e-06, 1.3476114872901235e-06, 6.22944980932516e-07]	[[0.39611563086509705, 0.4255860149860382, 0.5092005133628845, 0.5474094152450562], [0.3834267556667328, 0.4305252432823181, 0.5115460753440857, 0.5455807447433472], [0.3842422366142273, 0.3997401297092438, 0.5297657251358032, 0.573954701423645], [0.38821515440940857, 0.42961621284484863, 0.5099182724952698, 0.542557954788208], [0.2496163249015808, 0.0029593324288725853, 0.36533600091934204, 0.02182960696518421]]
59bc8d9d-7ab9-4383-ab1b-c5b4941fb6f9/0030	[1, 2, 1, 2, 1]	[0.9999994039535522, 0.0001116287094191648, 2.732463508436922e-05, 5.752995093644131e-06, 5.3318913160183e-06]	[[0.42067766189575195, 0.3732677400112152, 0.4896107614040375, 0.44010186195373535], [0.4416336119174957, 0.0020568803884088993, 0.526078999042511, 0.022731132805347443], [0.4551311135292053, 0.0015821526758372784, 0.5315127968788147, 0.026012107729911804], [0.027499480172991753, 0.19929157197475433, 0.06287799775600433, 0.2607136070728302], [0.013207071460783482, 0.3896598517894745, 0.6273802518844604, 0.9972746968269348]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0001	[2, 0, 1, 1, 2]	[0.9999979734420776, 4.942607483826578e-05, 9.120140020968392e-06, 7.48438742448343e-06, 5.796058758278377e-06]	[[0.39375796914100647, 0.34665191173553467, 0.430765300989151, 0.3748544454574585], [0.39134398102760315, 0.3423703908920288, 0.43417593836784363, 0.38023868203163147], [0.3976078927516937, 0.34517818689346313, 0.43183088302612305, 0.3775230646133423], [0.009318115189671516, 0.2225339114665985, 0.8365196585655212, 0.9713498950004578], [0.0, 0.21136443316936493, 0.9005674719810486, 1.0]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0180	[1, 2, 1, 2, 0]	[0.9999996423721313, 0.0009287823340855539, 0.00017036292410921305, 0.00012348653399385512, 0.00012227770639583468]	[[0.43120214343070984, 0.22870390117168427, 0.47308236360549927, 0.3118916451931], [0.4478895664215088, 0.9655429720878601, 0.48126375675201416, 0.9958441257476807], [0.45256632566452026, 0.9618019461631775, 0.4789502024650574, 0.998512327671051], [0.4539215564727783, 0.9611081480979919, 0.4963037073612213, 0.9940369129180908], [0.44633686542510986, 0.96189284324646, 0.47711560130119324, 0.9939637184143066]]
215d6826-a20a-45f7-aa3c-67f88fbbcb1e/0089	[0, 2, 1, 0, 0]	[0.9999974966049194, 4.1604318539611995e-05, 3.9628081140108407e-05, 9.556642908137292e-06, 3.955266492994269e-06]	[[0.40006375312805176, 0.44812288880348206, 0.438581258058548, 0.46294933557510376], [0.39915770292282104, 0.448162317276001, 0.4371282458305359, 0.4661393165588379], [0.4030543565750122, 0.4446759819984436, 0.434883713722229, 0.46536538004875183], [0.12311411648988724, 0.0035360781475901604, 0.23026804625988007, 0.02445719577372074], [0.10280726850032806, 0.005395294167101383, 0.2048977017402649, 0.025598326697945595]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0012	[1, 2, 0, 2, 0]	[0.9999736547470093, 0.0007239635451696813, 0.0006441326113417745, 0.00017784482042770833, 6.516491703223437e-05]	[[0.0005163574242033064, 0.0030812013428658247, 0.6847739219665527, 0.8474459648132324], [0.04802549257874489, 0.0, 0.5997354388237, 0.9240543842315674], [0.12054015696048737, 0.05016901716589928, 0.6039336919784546, 0.7812746167182922], [0.0, 0.0, 0.8967597484588623, 0.8685193657875061], [0.0, 0.08230333775281906, 0.7757519483566284, 0.7783535122871399]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0154	[0, 2, 1, 0, 2]	[0.9999996423721313, 0.00019139367213938385, 2.1401034246082418e-05, 3.5758903322857805e-06, 1.4411175470741e-06]	[[0.08496885001659393, 0.3587377071380615, 0.5771522521972656, 0.5920626521110535], [0.10145758092403412, 0.3728744387626648, 0.591446042060852, 0.6070515513420105], [0.07924941182136536, 0.36901000142097473, 0.559969961643219, 0.5873152017593384], [0.011771869845688343, 0.9454612135887146, 0.04657107591629028, 0.994217574596405], [0.008274674415588379, 0.9396283626556396, 0.04565104469656944, 0.9964057207107544]]
400a07ae-a945-41de-8a94-b0bf655474e5/0105	[1, 0, 0, 0, 0]	[0.9999998807907104, 0.00040295449434779584, 0.00012996229634154588, 0.00011080463445978239, 0.00010806083446368575]	[[0.3282633125782013, 0.8756121397018433, 0.43067875504493713, 1.0], [0.07421255111694336, 0.0025024707429111004, 0.15604370832443237, 0.027863897383213043], [0.08074385672807693, 0.007479139603674412, 0.14114296436309814, 0.027432676404714584], [0.11120811104774475, 0.001755859819240868, 0.19472736120224, 0.025541868060827255], [0.09660860896110535, 0.005065526347607374, 0.17064136266708374, 0.034865982830524445]]
8a90461a-c068-4e68-bbe5-452fdd2f26de/0001	[1, 1, 2, 0, 0]	[0.9999867677688599, 0.017808299511671066, 0.008241997100412846, 0.00021668635599780828, 1.7078613382182084e-05]	[[0.3965698480606079, 0.5853978991508484, 0.4400368332862854, 0.6244973540306091], [0.4184059202671051, 0.6747444272041321, 0.44828540086746216, 0.7137874960899353], [0.4069204032421112, 0.681143045425415, 0.4475482404232025, 0.7099316120147705], [0.40115270018577576, 0.679224967956543, 0.44950664043426514, 0.713222861289978], [0.05238829925656319, 0.009715820662677288, 0.10967236012220383, 0.032475486397743225]]
f171f50d-4781-41b6-bec1-3e7a15e596dc/0086	[1, 1, 2, 2, 2]	[0.9999977350234985, 0.00010745889449026436, 3.275350172771141e-05, 3.0058276024647057e-05, 1.013374549074797e-05]	[[0.40000516176223755, 0.48235592246055603, 0.42561227083206177, 0.5242133140563965], [0.0, 0.36494648456573486, 0.7396736741065979, 0.9161692261695862], [0.3958323895931244, 0.48376160860061646, 0.4264132082462311, 0.5224407911300659], [0.0, 0.34626367688179016, 0.9585636258125305, 1.0], [0.0, 0.5749365091323853, 1.0, 1.0]]
6b08aacf-49fe-445b-8085-41d09f937be5/0090	[1, 2, 0, 0, 2]	[0.9999918937683105, 3.9107093471102417e-05, 1.3132770618540235e-05, 8.707735105417669e-06, 4.225410066283075e-06]	[[0.38101333379745483, 0.037049613893032074, 0.47278425097465515, 0.11969275027513504], [0.3736337423324585, 0.04113399237394333, 0.47242873907089233, 0.11614814400672913], [0.3694717288017273, 0.04520106315612793, 0.47587600350379944, 0.12297803163528442], [0.08733320981264114, 0.007486267946660519, 0.15710952877998352, 0.02432536706328392], [0.0, 0.1679437756538391, 0.915348470211029, 1.0]]
a732dc3d-ff5c-41ef-8a56-afcbcf4fd7f6/0005	[1, 0, 2, 0, 1]	[0.9999985694885254, 0.00013764644972980022, 0.00013563138782046735, 1.8743870896287262e-05, 9.923580364556983e-06]	[[0.4343516528606415, 0.43648210167884827, 0.46668383479118347, 0.4904327690601349], [0.42764219641685486, 0.4341875910758972, 0.47086289525032043, 0.4930461645126343], [0.43011122941970825, 0.43985822796821594, 0.46700918674468994, 0.48790737986564636], [0.1764310747385025, 0.0015509722288697958, 0.2445852905511856, 0.02045219950377941], [0.0, 0.4260875880718231, 0.7404618263244629, 0.9905974268913269]]
1431a177-2248-47e2-8709-2628206eeac4/0012	[2, 0, 1, 1, 1]	[0.9999887943267822, 0.001325279357843101, 0.00015707904822193086, 1.4142729014565703e-06, 8.976891763268213e-07]	[[0.33304300904273987, 0.44804269075393677, 0.5491447448730469, 0.5926041007041931], [0.30742815136909485, 0.44047752022743225, 0.5442525744438171, 0.5937696695327759], [0.33622366189956665, 0.44787493348121643, 0.5485156774520874, 0.5853496789932251], [0.028448017314076424, 0.014090719632804394, 0.06848393380641937, 0.04682126268744469], [0.04851656034588814, 0.03512827679514885, 0.07046494632959366, 0.05362110584974289]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0123	[1, 2, 0, 0, 2]	[0.9999998807907104, 3.241665763198398e-05, 3.174918674631044e-05, 2.539743400120642e-05, 3.5775797186943237e-06]	[[0.31773704290390015, 0.0, 0.493297278881073, 0.1663857102394104], [0.3190041184425354, 0.006064199842512608, 0.4964391589164734, 0.15724705159664154], [0.2785199284553528, 0.0017778894398361444, 0.5285363793373108, 0.16060994565486908], [0.32612133026123047, 0.014583542943000793, 0.45527514815330505, 0.1590404212474823], [0.005126161966472864, 0.9503176212310791, 0.04700275510549545, 1.0]]
856ab9c9-3131-4941-81d8-8e318b2857f7/0045	[1, 2, 0, 0, 0]	[0.9999998807907104, 1.59720511874184e-05, 1.4268591257859953e-05, 4.146388619119534e-06, 4.036382051708642e-06]	[[0.31943652033805847, 0.4794479012489319, 0.5815559029579163, 0.7034114599227905], [0.322803795337677, 0.48985275626182556, 0.5843505263328552, 0.6890665888786316], [0.36418455839157104, 0.4783208966255188, 0.5846943855285645, 0.6962220072746277], [0.07802902907133102, 0.012639115564525127, 0.11072982847690582, 0.03282960504293442], [0.061749327927827835, 0.010590777732431889, 0.10772079229354858, 0.03120771422982216]]
3f70775d-223d-4929-b6ac-ab687814a34d/0035	[1, 0, 0, 0, 0]	[0.9999992847442627, 0.00027462263824418187, 0.0002744843950495124, 0.00020602151926141232, 0.00015410626656375825]	[[0.4400354325771332, 0.07692597806453705, 0.47465839982032776, 0.10558080673217773], [0.07338772714138031, 0.008935869671404362, 0.14657478034496307, 0.04020422324538231], [0.08364155888557434, 0.008628585375845432, 0.13910944759845734, 0.02727651782333851], [0.0648898035287857, 0.00936813186854124, 0.10779902338981628, 0.03468469902873039], [0.08899495005607605, 0.012075635604560375, 0.15002669394016266, 0.03415065258741379]]
