guid/image	labels	scores	boxes
937869c5-e3b8-42d0-a0ef-5fe03e88c26f/0089	[2, 2, 2, 2, 2]	[0.9346398711204529, 0.0016433960990980268, 0.0004153500194661319, 0.00021254172315821052, 0.00011645557242445648]	[[0.370182067155838, 0.3018466830253601, 0.40087929368019104, 0.32347190380096436], [0.3710583448410034, 0.3187628388404846, 0.40148138999938965, 0.3427621126174927], [0.015220046043395996, 0.6701312065124512, 0.37525489926338196, 1.0], [0.3665977716445923, 0.006497910246253014, 0.4251994490623474, 0.0390700027346611], [0.2673775851726532, 0.2333316057920456, 0.5343328714370728, 0.3482744097709656]]
6b08aacf-49fe-445b-8085-41d09f937be5/0062	[0, 0, 2, 0, 2]	[0.9799550175666809, 0.08864279836416245, 0.002641779836267233, 0.001009036903269589, 0.0002123999292962253]	[[0.39692533016204834, 0.9045596718788147, 0.43472325801849365, 0.965631902217865], [0.398712158203125, 0.9336345791816711, 0.434894323348999, 0.987919270992279], [0.39692533016204834, 0.9045596718788147, 0.43472325801849365, 0.965631902217865], [0.37802237272262573, 0.8661109805107117, 0.4486643075942993, 1.0], [0.024698883295059204, 0.674341082572937, 0.3429391086101532, 0.9864661693572998]]
215d6826-a20a-45f7-aa3c-67f88fbbcb1e/0025	[1, 1, 1, 1, 0]	[0.9525582194328308, 0.001530385110527277, 0.0008170436485670507, 0.0007411190308630466, 0.00045422129915095866]	[[0.4272269606590271, 0.473108172416687, 0.4583025574684143, 0.502866804599762], [0.11966341733932495, 0.16870111227035522, 0.8339884877204895, 0.8778455853462219], [0.43254444003105164, 0.00016674818471074104, 0.5496112108230591, 0.01202833279967308], [0.4159037172794342, 0.0012276796624064445, 0.508198618888855, 0.011151683516800404], [0.8381181359291077, 0.8308094143867493, 1.0, 0.9989487528800964]]
fc26f4db-22c1-49c7-be8d-b769476cdff2/0153	[1, 2, 2, 2, 1]	[0.9972503781318665, 0.0025021512992680073, 0.0002802414237521589, 0.0002614798431750387, 0.00017689519154373556]	[[0.38846254348754883, 0.2344886064529419, 0.4269111156463623, 0.31327569484710693], [0.020925775170326233, 0.6946008205413818, 0.35656893253326416, 0.9981005191802979], [0.08735726773738861, 0.7097254395484924, 0.4737702012062073, 0.9941858649253845], [0.1403602808713913, 0.698406994342804, 0.35754287242889404, 1.0], [0.36988136172294617, 0.1912377029657364, 0.43822190165519714, 0.3784326910972595]]
4d5aa6f5-6d2e-444a-8960-e73c62cde93f/0074	[2, 1, 2, 2, 0]	[0.9999390840530396, 0.05264721065759659, 0.007285524159669876, 0.004551347345113754, 0.0009860012214630842]	[[0.27227795124053955, 0.48031479120254517, 0.5457796454429626, 0.6799134612083435], [0.27227795124053955, 0.48031479120254517, 0.5457796454429626, 0.6799134612083435], [0.27264273166656494, 0.9091846942901611, 0.5032639503479004, 1.0], [0.2993442118167877, 0.9365041851997375, 0.40687307715415955, 1.0], [0.27227795124053955, 0.48031479120254517, 0.5457796454429626, 0.6799134612083435]]
400a07ae-a945-41de-8a94-b0bf655474e5/0064	[1, 1, 1, 1, 1]	[0.9714965224266052, 0.0013721288414672017, 0.00020800917991437018, 0.00016234786016866565, 0.00015678518684580922]	[[0.3877241611480713, 0.43832752108573914, 0.4168752431869507, 0.4706699550151825], [0.15173012018203735, 0.18589141964912415, 0.8637399077415466, 0.8683267831802368], [0.5028609037399292, 0.8191819190979004, 0.8598066568374634, 0.9952694177627563], [0.35728350281715393, 0.0, 0.8774021863937378, 0.03385111317038536], [0.42373114824295044, 0.0014530159533023834, 0.934782087802887, 0.04482426866889]]
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0038	[1, 1, 1, 1, 1]	[0.9967989921569824, 0.0007446262170560658, 0.00018129601085092872, 0.00017201562877744436, 0.0001186414883704856]	[[0.37785473465919495, 0.4196268618106842, 0.5207867622375488, 0.5108261108398438], [0.14298871159553528, 0.18917027115821838, 0.8527896404266357, 0.860532283782959], [0.026625320315361023, 0.8417525887489319, 0.29795289039611816, 0.986199676990509], [0.1307794153690338, 0.0020425617694854736, 0.7545070648193359, 0.033865656703710556], [0.061367303133010864, 0.07847461104393005, 0.73934006690979, 0.6000198125839233]]
047b864f-0753-448b-9483-f990ae41abaf/0090	[1, 2, 1, 0, 0]	[0.9574285745620728, 0.1269751638174057, 0.0002549505152273923, 0.00024004867009352893, 0.00022976264881435782]	[[0.40644019842147827, 0.3900964856147766, 0.4715983271598816, 0.4377463459968567], [0.40644019842147827, 0.3900964856147766, 0.4715983271598816, 0.4377463459968567], [0.0126323401927948, 0.1753002405166626, 0.6091399192810059, 0.9826266765594482], [0.40644019842147827, 0.3900964856147766, 0.4715983271598816, 0.4377463459968567], [0.053154945373535156, 0.08526024222373962, 0.7581155896186829, 0.6198508739471436]]
af3ae5e6-27ef-4699-beb3-f2c72831a594/0050	[1, 1, 1, 1, 1]	[0.9975560903549194, 0.00037438367144204676, 0.000304488989058882, 0.00019888630777131766, 0.00015933430404402316]	[[0.4030243158340454, 0.5625910758972168, 0.43702542781829834, 0.5930460691452026], [0.43756240606307983, 0.5376895070075989, 0.5187011957168579, 0.5891073346138], [0.36456194519996643, 0.49669283628463745, 0.631184458732605, 0.6194004416465759], [0.4182608425617218, 0.45873650908470154, 0.5561178922653198, 0.6703053712844849], [0.2858973741531372, 0.5114791393280029, 0.5191240906715393, 0.6102259159088135]]
e01aefe6-f367-4c00-b006-f9327a1ffc5f/0042	[1, 1, 2, 1, 1]	[0.0025148391723632812, 0.000659202691167593, 0.00047417060704901814, 0.0004362114705145359, 0.0004051255527883768]	[[0.13911470770835876, 0.14898961782455444, 0.9093632698059082, 0.8812798857688904], [0.39379850029945374, 0.5617202520370483, 0.4841306507587433, 0.6438032388687134], [0.27962297201156616, 0.7283268570899963, 0.4170082211494446, 0.9323082566261292], [0.32557404041290283, 0.0, 0.6591856479644775, 0.046197615563869476], [0.33549535274505615, 0.5586853623390198, 0.5790048837661743, 0.6723648905754089]]
65dea526-0728-4260-8075-fcf76c96fca9/0122	[1, 0, 2, 2, 1]	[0.6632165908813477, 0.002324551111087203, 0.001993962097913027, 0.00130652345251292, 0.0008016243809834123]	[[0.3922196626663208, 0.5538706183433533, 0.45108556747436523, 0.6142216324806213], [0.1282397210597992, 0.005478579550981522, 0.25889796018600464, 0.03735721856355667], [0.39033424854278564, 0.5520721673965454, 0.45166105031967163, 0.6149139404296875], [0.06052231788635254, 0.0033568590879440308, 0.9256897568702698, 0.26624172925949097], [0.3657713830471039, 0.5068407654762268, 0.46339723467826843, 0.7017279267311096]]
084a477e-a429-49bf-9463-f995cd5ea0e5/0019	[1, 0, 1, 0, 0]	[0.9999803304672241, 0.001087042037397623, 0.0003841937577817589, 0.0002456185466144234, 0.00020499808306340128]	[[0.39892199635505676, 0.33897650241851807, 0.6470550298690796, 0.5450755953788757], [0.12580257654190063, 0.3316779136657715, 0.24574917554855347, 0.41178375482559204], [0.14051884412765503, 0.21079307794570923, 0.8589919209480286, 0.8707662224769592], [0.10502701997756958, 0.295638769865036, 0.2702244520187378, 0.49361148476600647], [0.043683528900146484, 0.3123982846736908, 0.27849775552749634, 0.4510094225406647]]
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9/0047	[2, 2, 1, 1, 1]	[0.9322124719619751, 0.0072572724893689156, 0.004804248455911875, 0.004708841443061829, 0.003481203457340598]	[[0.37851038575172424, 0.007275126874446869, 0.44244322180747986, 0.069477379322052], [0.012955740094184875, 0.3318852186203003, 0.30208635330200195, 0.8837724924087524], [0.37851038575172424, 0.007275126874446869, 0.44244322180747986, 0.069477379322052], [0.3124373257160187, 0.8644159436225891, 0.5029442310333252, 1.0], [0.3260921835899353, 0.9508965015411377, 0.473996102809906, 0.9992353916168213]]
b192bc1d-aab7-43d2-a367-19efe2d834c2/0036	[1, 0, 0, 0, 0]	[0.978264570236206, 0.0005904098507016897, 0.0003784767468459904, 0.00031886171200312674, 0.0002897986851166934]	[[0.40410521626472473, 0.4315689206123352, 0.4566924273967743, 0.4870980978012085], [0.0015743672847747803, 0.631410539150238, 0.7738528251647949, 1.0], [0.0699262022972107, 0.5938733816146851, 0.5673177242279053, 1.0], [0.11962790787220001, 0.9293916821479797, 0.5217210650444031, 0.9979991316795349], [0.22723501920700073, 0.9611737132072449, 0.3845368027687073, 0.9998469948768616]]
9ca144df-4438-40ae-a7e3-227ba1885844/0032	[0, 0, 0, 0, 1]	[0.6412773728370667, 0.024127861484885216, 0.01155916228890419, 0.006278914399445057, 0.0035373514983803034]	[[0.26904046535491943, 0.004478259012103081, 0.42620301246643066, 0.025398509576916695], [0.2326458841562271, 0.00491999089717865, 0.37804490327835083, 0.0317634642124176], [0.3054976463317871, 0.0036561377346515656, 0.46124887466430664, 0.019065190106630325], [0.1597656011581421, 0.006898071616888046, 0.5044413805007935, 0.04163355752825737], [0.3847286105155945, 0.0, 0.9489722847938538, 0.05729496106505394]]
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9/0126	[2, 1, 2, 2, 2]	[0.738266110420227, 0.01427198201417923, 0.008383759297430515, 0.005210425704717636, 0.002364270854741335]	[[0.3687002658843994, 0.6238759756088257, 0.46785300970077515, 0.7126537561416626], [0.3687002658843994, 0.6238759756088257, 0.46785300970077515, 0.7126537561416626], [0.3798271715641022, 0.005192895419895649, 0.4663484990596771, 0.026868682354688644], [0.3739737868309021, 0.00647791288793087, 0.46870309114456177, 0.03942982107400894], [0.30284765362739563, 0.0050583332777023315, 0.6114879846572876, 0.048714376986026764]]
bc097e0a-99bf-438d-9826-5ba0f228ea34/0092	[1, 1, 1, 2, 2]	[0.9923998713493347, 0.004893103148788214, 0.003883616765961051, 0.0013228894677013159, 0.0009747958392836154]	[[0.3859836757183075, 0.3240198791027069, 0.4371577799320221, 0.4281933605670929], [0.37374746799468994, 0.7114444971084595, 0.41839635372161865, 0.8072973489761353], [0.3751212954521179, 0.6662043333053589, 0.41570383310317993, 0.7659262418746948], [0.033871978521347046, 0.7664692997932434, 0.5212998390197754, 0.9856515526771545], [0.0, 0.1703612506389618, 0.5165729522705078, 0.8104473352432251]]
400a07ae-a945-41de-8a94-b0bf655474e5/0134	[1, 1, 1, 1, 1]	[0.9961813688278198, 0.000626463966909796, 0.00036481014103628695, 0.00036245991941541433, 0.00015417920076288283]	[[0.32742950320243835, 0.8774697184562683, 0.43145743012428284, 1.0], [0.10785812139511108, 0.16662117838859558, 0.860752522945404, 0.8699421882629395], [0.05502086877822876, 0.0, 0.9234502911567688, 0.34999415278434753], [0.2994554042816162, 0.8682399988174438, 0.46015119552612305, 1.0], [0.20360411703586578, 0.906059205532074, 0.4691935181617737, 0.9954667687416077]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0114	[2, 2, 0, 2, 2]	[0.9925004839897156, 0.002226034179329872, 0.0007370635285042226, 0.00039617542643100023, 0.000375558331143111]	[[0.37347936630249023, 0.9678595066070557, 0.4330480694770813, 0.9993228912353516], [0.3159937262535095, 0.9705867171287537, 0.7641600966453552, 1.0], [0.06335946917533875, 0.17943108081817627, 0.6395514011383057, 0.7877489924430847], [0.3080988824367523, 0.9516704082489014, 0.5997569561004639, 0.99835205078125], [0.06013983488082886, 0.8638563752174377, 0.42720815539360046, 0.9988340735435486]]
7a8b1e0a-be2c-44ba-af1e-c87d89402ca7/0032	[1, 2, 0, 0, 0]	[0.9815409183502197, 0.012826235964894295, 0.009593731723725796, 0.0006126851076260209, 0.0005825220723636448]	[[0.3711811304092407, 0.1825231909751892, 0.47911155223846436, 0.25825729966163635], [0.3711811304092407, 0.1825231909751892, 0.47911155223846436, 0.25825729966163635], [0.033215463161468506, 0.12238547205924988, 0.6813194751739502, 0.8324570655822754], [0.08944597840309143, 0.084227055311203, 0.4916395843029022, 0.8882189989089966], [0.023032695055007935, 0.29127633571624756, 0.7045780420303345, 0.6490862965583801]]
f171f50d-4781-41b6-bec1-3e7a15e596dc/0094	[1, 2, 1, 1, 1]	[0.9971326589584351, 0.001352608553133905, 0.0004657823883462697, 0.00025789401843212545, 0.0002542734728194773]	[[0.37186071276664734, 0.6040640473365784, 0.4442049562931061, 0.6797959208488464], [0.30656877160072327, 0.9289650321006775, 0.38633379340171814, 0.9991905093193054], [0.006445169448852539, 0.6266230940818787, 0.9320747256278992, 0.9867845177650452], [0.17056623101234436, 0.14325010776519775, 0.8879605531692505, 0.890061616897583], [0.33482927083969116, 0.9376993775367737, 0.6965839266777039, 0.9997161030769348]]
937869c5-e3b8-42d0-a0ef-5fe03e88c26f/0128	[2, 2, 2, 2, 2]	[0.916569709777832, 0.020188549533486366, 0.010495363734662533, 0.0061500100418925285, 0.003678710199892521]	[[0.34641632437705994, 0.7849100828170776, 0.44820067286491394, 0.9202173948287964], [0.3448439836502075, 0.7879805564880371, 0.4992087483406067, 0.9371250867843628], [0.4213368892669678, 0.8077054619789124, 0.5224422216415405, 0.9291842579841614], [0.3673035204410553, 0.7971607446670532, 0.5677136778831482, 0.9395287036895752], [0.3415514826774597, 0.9472693800926208, 0.4978477358818054, 0.9968345761299133]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0054	[2, 2, 2, 2, 0]	[0.9356879591941833, 0.0013033597497269511, 0.0005689847166649997, 0.0002229171950602904, 0.00019956502364948392]	[[0.3831685185432434, 0.7710617780685425, 0.4301949739456177, 0.8326727151870728], [0.3697037994861603, 0.9673087000846863, 0.4462184011936188, 0.9975484013557434], [0.37632521986961365, 0.27272534370422363, 0.4108014404773712, 0.3019266724586487], [0.38846808671951294, 0.7883535027503967, 0.44698566198349, 0.8467862010002136], [0.13061213493347168, 0.09982362389564514, 0.49857354164123535, 0.8662469387054443]]
400a07ae-a945-41de-8a94-b0bf655474e5/0050	[1, 1, 1, 1, 1]	[0.9976183772087097, 0.0012326226569712162, 0.0004631356569007039, 0.00034310712362639606, 0.00024378705711569637]	[[0.4005577564239502, 0.4880499541759491, 0.4408528208732605, 0.5196089148521423], [0.3057524561882019, 0.909458339214325, 0.6216199398040771, 1.0], [0.15811997652053833, 0.20974144339561462, 0.8408527374267578, 0.8655998706817627], [0.35459068417549133, 0.0, 0.8330419063568115, 0.3818623125553131], [0.0, 0.004802148789167404, 0.9273237586021423, 0.06245521828532219]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0075	[2, 2, 2, 2, 2]	[0.9934727549552917, 0.0013840793399140239, 0.0008172810776159167, 0.0007522276719100773, 0.0003582521458156407]	[[0.413703054189682, 0.39303308725357056, 0.4512248933315277, 0.41052234172821045], [0.4150407314300537, 0.8583714962005615, 0.7130731344223022, 1.0], [0.0, 0.005263201892375946, 0.3772096037864685, 0.178489089012146], [0.3734849691390991, 0.8563357591629028, 0.6050028204917908, 1.0], [0.013320624828338623, 0.8352305889129639, 0.5458409786224365, 1.0]]
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0060	[2, 1, 0, 2, 2]	[0.9922572374343872, 0.0051671965047717094, 0.001171138952486217, 0.0007783600594848394, 0.00046029951772652566]	[[0.23854699730873108, 0.0, 0.49217382073402405, 0.09934204071760178], [0.23854699730873108, 0.0, 0.49217382073402405, 0.09934204071760178], [0.23854699730873108, 0.0, 0.49217382073402405, 0.09934204071760178], [0.22289590537548065, 0.9366651177406311, 0.5883414149284363, 0.9963989853858948], [0.25004830956459045, 0.0, 0.41343387961387634, 0.05165752023458481]]
65dea526-0728-4260-8075-fcf76c96fca9/0121	[2, 1, 2, 1, 2]	[0.7786473631858826, 0.09284204244613647, 0.0036077473778277636, 0.0034899155143648386, 0.002316131955012679]	[[0.3744993507862091, 0.0007190052419900894, 0.4731944501399994, 0.0329437181353569], [0.3744993507862091, 0.0007190052419900894, 0.4731944501399994, 0.0329437181353569], [0.24145466089248657, 0.0, 0.47630757093429565, 0.06738726049661636], [0.2882084548473358, 0.0, 0.42150333523750305, 0.051509566605091095], [0.2882084548473358, 0.0, 0.42150333523750305, 0.051509566605091095]]
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0126	[1, 1, 1, 1, 2]	[0.9640463590621948, 0.0015060151927173138, 0.0011471824254840612, 0.001008956111036241, 0.0009385040611959994]	[[0.34672045707702637, 0.7862565517425537, 0.43558335304260254, 0.8601592779159546], [0.10013213753700256, 0.13837194442749023, 0.8767532110214233, 0.8579342365264893], [0.2991640567779541, 0.968881368637085, 0.4101952314376831, 0.9995167255401611], [0.20030058920383453, 0.9457516670227051, 0.5418736338615417, 0.9973695278167725], [0.34672045707702637, 0.7862565517425537, 0.43558335304260254, 0.8601592779159546]]
fc26f4db-22c1-49c7-be8d-b769476cdff2/0105	[2, 1, 2, 1, 2]	[0.9758288264274597, 0.002509877784177661, 0.0022852905094623566, 0.000692418310791254, 0.0006170503329485655]	[[0.3986573815345764, 0.4734877049922943, 0.4252582788467407, 0.4940171539783478], [0.3993893265724182, 0.9540597200393677, 0.46919751167297363, 1.0], [0.3982328474521637, 0.5375750660896301, 0.4263140857219696, 0.5537555813789368], [0.36240801215171814, 0.9588318467140198, 0.7086912393569946, 1.0], [0.0, 0.9544467926025391, 0.5158020853996277, 0.9916414022445679]]
937869c5-e3b8-42d0-a0ef-5fe03e88c26f/0162	[2, 0, 0, 1, 2]	[0.15600745379924774, 0.0009497820283286273, 0.0008946104790084064, 0.0005075857625342906, 0.00044027226977050304]	[[0.4124862551689148, 0.3806534707546234, 0.4460057020187378, 0.4049166738986969], [0.08651021122932434, 0.15428124368190765, 0.5672111511230469, 0.550256073474884], [0.0, 0.1728985607624054, 0.5572817921638489, 0.8575634956359863], [0.4124862551689148, 0.3806534707546234, 0.4460057020187378, 0.4049166738986969], [0.39354372024536133, 0.602255642414093, 0.4484979510307312, 0.6394267678260803]]
986ae770-def6-4df5-9382-83dc77e6baf2/0055	[1, 1, 1, 2, 1]	[0.40061086416244507, 0.001901973388157785, 0.0017581174615770578, 0.0011054592905566096, 0.0010955188190564513]	[[0.4118390381336212, 0.6474432349205017, 0.48454275727272034, 0.7161746621131897], [0.12057092785835266, 0.14604562520980835, 0.8662612438201904, 0.880108654499054], [0.423757404088974, 0.9757269024848938, 0.5729267001152039, 0.9986327290534973], [0.003661881200969219, 0.042291752994060516, 0.024880506098270416, 0.10197589546442032], [0.3481109142303467, 0.9491069912910461, 0.6638566255569458, 1.0]]
b38d6b73-db94-4345-b313-0aee58588ded/0034	[1, 0, 2, 1, 1]	[0.9990459084510803, 0.0014121546410024166, 0.00031860341550782323, 0.0002946392633020878, 0.00029371483833529055]	[[0.3800012171268463, 0.535775363445282, 0.4107281267642975, 0.5659951567649841], [0.3800012171268463, 0.535775363445282, 0.4107281267642975, 0.5659951567649841], [0.3800012171268463, 0.535775363445282, 0.4107281267642975, 0.5659951567649841], [0.15009501576423645, 0.19876021146774292, 0.8554967641830444, 0.8785120844841003], [0.38484424352645874, 0.0, 0.8912551999092102, 0.04676490277051926]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0159	[1, 2, 2, 2, 2]	[0.9999210834503174, 0.0013004984939470887, 0.0006951416726224124, 0.00043965113582089543, 0.00036758254282176495]	[[0.0, 0.005920231342315674, 0.6982980370521545, 0.837716281414032], [0.5524874925613403, 0.9411231279373169, 0.6555154323577881, 0.9992383718490601], [0.47259342670440674, 0.8679628372192383, 0.7568577527999878, 1.0], [0.5897886753082275, 0.9348297119140625, 0.7216156721115112, 0.9941706657409668], [0.7724235653877258, 0.9747766256332397, 1.0, 0.9996477365493774]]
986ae770-def6-4df5-9382-83dc77e6baf2/0068	[1, 0, 2, 1, 0]	[1.0, 0.000722370168659836, 0.0005633670371025801, 0.00041024465463124216, 0.0003327821905259043]	[[0.2525050640106201, 0.37652793526649475, 0.713620126247406, 0.6673152446746826], [0.0, 0.0033653988502919674, 0.20529791712760925, 0.015230203047394753], [0.24909180402755737, 0.37866806983947754, 0.7148340940475464, 0.666035532951355], [0.14911982417106628, 0.1834864318370819, 0.8573141098022461, 0.8727349042892456], [0.24909180402755737, 0.37866806983947754, 0.7148340940475464, 0.666035532951355]]
2a279bda-651c-4740-a616-6862aa904c24/0041	[0, 1, 2, 0, 0]	[0.04770077019929886, 0.0217242781072855, 0.010507766157388687, 0.008949835784733295, 0.008794487453997135]	[[0.006089068949222565, 0.03040774166584015, 0.16090121865272522, 0.2418932169675827], [0.40638506412506104, 0.26548105478286743, 0.47222083806991577, 0.33226531744003296], [0.4166102409362793, 0.5073296427726746, 0.4420258402824402, 0.5275666117668152], [0.000532880425453186, 0.0, 0.20825472474098206, 0.1953602135181427], [0.009665563702583313, 0.06279093772172928, 0.13484379649162292, 0.2100766897201538]]
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0042	[2, 2, 1, 2, 2]	[0.7563603520393372, 0.011080026626586914, 0.0037029089871793985, 0.0031202174723148346, 0.0029492471367120743]	[[0.3820318281650543, 0.42850783467292786, 0.4195524752140045, 0.44053199887275696], [0.3883082866668701, 0.4476562738418579, 0.42391908168792725, 0.4591972827911377], [0.009966105222702026, 0.018957242369651794, 0.3021586537361145, 0.4124112129211426], [0.33729124069213867, 0.9534780383110046, 0.4495917558670044, 1.0], [0.2416294813156128, 0.9290452003479004, 0.5147273540496826, 1.0]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0112	[2, 0, 1, 0, 0]	[0.9992632269859314, 0.006146982777863741, 0.001742122694849968, 0.0016169871669262648, 0.0012914335820823908]	[[0.37102964520454407, 0.4048486351966858, 0.4555402100086212, 0.46980661153793335], [0.3481373190879822, 0.003993585705757141, 0.42177218198776245, 0.08964090794324875], [0.0, 0.7029174566268921, 0.30868709087371826, 0.9873740673065186], [0.001194693148136139, 0.9436948299407959, 0.1596667468547821, 0.9959741830825806], [0.013465836644172668, 0.7851113080978394, 0.17557843029499054, 1.0]]
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0014	[2, 1, 2, 1, 2]	[0.16168105602264404, 0.03520115837454796, 0.03176933526992798, 0.02048080414533615, 0.002545055467635393]	[[0.3396291732788086, 0.0012311823666095734, 0.7306772470474243, 0.0671447217464447], [0.22544601559638977, 0.0035726819187402725, 1.0, 0.061067864298820496], [0.13827043771743774, 0.0, 0.9627781510353088, 0.06476065516471863], [0.3396291732788086, 0.0012311823666095734, 0.7306772470474243, 0.0671447217464447], [0.30899184942245483, 0.0, 0.5948717594146729, 0.25515544414520264]]
937869c5-e3b8-42d0-a0ef-5fe03e88c26f/0176	[2, 2, 0, 2, 2]	[0.9898822903633118, 0.21913555264472961, 0.003901278367266059, 0.0022496990859508514, 0.000431586493505165]	[[0.3545506000518799, 0.16250558197498322, 0.4149435758590698, 0.22245950996875763], [0.33035725355148315, 0.5324260592460632, 0.4027087092399597, 0.5782870650291443], [0.320423424243927, 0.9448106288909912, 0.39552581310272217, 0.9989825487136841], [0.01672475039958954, 0.012385562062263489, 0.3111600875854492, 0.36615413427352905], [0.002533257007598877, 0.7380157113075256, 0.4458922743797302, 0.9955621361732483]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0135	[1, 0, 1, 1, 2]	[0.9998347759246826, 0.0007970773731358349, 0.0007174821803346276, 0.00028461345937103033, 0.00024316120834555477]	[[0.0, 0.0, 0.693343460559845, 0.8458019495010376], [0.0, 0.00800997018814087, 0.694002628326416, 0.8347671627998352], [0.33130380511283875, 0.0034538498148322105, 0.39733901619911194, 0.0164632648229599], [0.36040258407592773, 0.0028953878208994865, 0.4245813488960266, 0.015445095486938953], [0.0, 0.00800997018814087, 0.694002628326416, 0.8347671627998352]]
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0065	[1, 0, 0, 2, 1]	[1.0, 0.002194181550294161, 0.000602761865593493, 0.00041145997238345444, 0.00027433931245468557]	[[0.27517953515052795, 0.25746434926986694, 0.8015503883361816, 0.604792594909668], [0.18717023730278015, 0.009772522374987602, 0.3057291507720947, 0.03397747874259949], [0.2701520025730133, 0.26759570837020874, 0.8095084428787231, 0.6085597276687622], [0.2701520025730133, 0.26759570837020874, 0.8095084428787231, 0.6085597276687622], [0.005003869533538818, 0.0, 0.8867564797401428, 0.06696649640798569]]
d1d539c2-8321-45d9-868a-fd8544e0ce01/0029	[2, 1, 0, 2, 2]	[0.9999707937240601, 0.0022795354016125202, 0.0018816959345713258, 0.0015350115718320012, 0.00087845663074404]	[[0.003951340913772583, 0.2670183479785919, 0.8518441915512085, 0.8923031091690063], [0.003951340913772583, 0.2670183479785919, 0.8518441915512085, 0.8923031091690063], [0.0, 0.2637214660644531, 0.8476202487945557, 0.8945773839950562], [0.017064282670617104, 0.5976818203926086, 0.04986938089132309, 0.7243486046791077], [0.4400259256362915, 0.3159240484237671, 0.5335307121276855, 0.3899621367454529]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0205	[0, 2, 0, 1, 1]	[0.9999977350234985, 0.0010131936287507415, 0.0007566101849079132, 0.00012445052561815828, 0.000119275129691232]	[[0.09813396632671356, 0.39625152945518494, 0.5558440685272217, 0.616365909576416], [0.09813396632671356, 0.39625152945518494, 0.5558440685272217, 0.616365909576416], [0.11428150534629822, 0.4687192440032959, 0.5625054836273193, 0.7986202239990234], [0.09813396632671356, 0.39625152945518494, 0.5558440685272217, 0.616365909576416], [0.16345366835594177, 0.19982579350471497, 0.8679995536804199, 0.8774492740631104]]
6a435008-ce2b-4991-b66b-93aa4a084e05/0047	[2, 0, 0, 0, 0]	[0.9705048203468323, 0.00023699742450844496, 0.00010188659507548437, 9.232036245521158e-05, 9.137968299910426e-05]	[[0.38341331481933594, 0.496746689081192, 0.4307187795639038, 0.5223560929298401], [0.0027935802936553955, 0.007023848593235016, 0.5970619916915894, 0.04477300867438316], [0.019860506057739258, 0.23486703634262085, 1.0, 0.7557821273803711], [0.24078992009162903, 0.41939830780029297, 0.48574045300483704, 0.896125078201294], [0.12175872176885605, 0.004736589267849922, 0.300119549036026, 0.021392958238720894]]
6a435008-ce2b-4991-b66b-93aa4a084e05/0016	[2, 2, 2, 2, 2]	[0.9763107895851135, 0.0032117683440446854, 0.0020845027174800634, 0.001638811663724482, 0.0010385677451267838]	[[0.12690983712673187, 0.00013848021626472473, 0.5236939787864685, 0.11649397015571594], [0.015621215105056763, 0.6539912223815918, 0.3594624400138855, 0.9845634698867798], [0.01604682207107544, 0.008843615651130676, 0.4017256200313568, 0.3756614923477173], [0.3593350648880005, 0.013970687985420227, 0.5023120045661926, 0.09408897906541824], [0.18161344528198242, 0.0, 0.462688148021698, 0.23620903491973877]]
60ed87f2-7474-43e2-9d9f-b1072f4a1e39/0069	[2, 2, 2, 2, 2]	[0.9427508115768433, 0.03496159240603447, 0.034419070929288864, 0.03354328125715256, 0.02911349944770336]	[[0.36886993050575256, 0.4892726540565491, 0.448207825422287, 0.5528612732887268], [0.0, 0.23440364003181458, 0.038976989686489105, 0.3400669991970062], [0.01745522767305374, 0.0018785018473863602, 0.13387635350227356, 0.06303521245718002], [0.00590030662715435, 0.08422078937292099, 0.04046981781721115, 0.17532333731651306], [0.00019722431898117065, 0.1932876706123352, 0.03757596015930176, 0.2816787362098694]]
084a477e-a429-49bf-9463-f995cd5ea0e5/0053	[1, 1, 0, 1, 1]	[0.973517656326294, 0.002356070326641202, 0.000660037505440414, 0.00028430618112906814, 0.00024058186681941152]	[[0.373544305562973, 0.4982629716396332, 0.40084996819496155, 0.5247802734375], [0.36220452189445496, 0.48774364590644836, 0.3928355276584625, 0.5165195465087891], [0.373544305562973, 0.4982629716396332, 0.40084996819496155, 0.5247802734375], [0.27576184272766113, 0.4501127004623413, 0.5188800692558289, 0.5573879480361938], [0.17142274975776672, 0.18466433882713318, 0.8713221549987793, 0.8985687494277954]]
