guid/image	labels	scores	boxes
c6b38078-47e9-41e4-913a-c082736fb1cf/0069	[1, 1, 1, 1, 1]	[0.9999738931655884, 0.04723098874092102, 0.030482621863484383, 0.017743024975061417, 0.013533747754991055]	[[0.3886539340019226, 0.38630422949790955, 0.4129400849342346, 0.42166247963905334], [0.0, 0.0, 0.37782910466194153, 0.8568532466888428], [0.0, 0.09640112519264221, 0.4079449772834778, 1.0], [0.0, 0.8039524555206299, 1.0, 1.0], [0.0, 0.7294232845306396, 0.8099674582481384, 1.0]]
07fd6b85-0486-4790-ad35-a90a6b79c66c/0038	[2, 1, 1, 1, 1]	[0.9998534917831421, 0.09427393227815628, 0.01756773516535759, 0.016371319070458412, 0.014997810125350952]	[[0.35882794857025146, 0.48214200139045715, 0.385867178440094, 0.5000941753387451], [0.0, 0.0, 0.40996024012565613, 0.9741857051849365], [0.5101763010025024, 0.0, 1.0, 0.2375781238079071], [0.0, 0.5566080808639526, 0.38312774896621704, 1.0], [0.6406236886978149, 0.0, 1.0, 0.410653293132782]]
2a279bda-651c-4740-a616-6862aa904c24/0155	[1, 1, 1, 1, 1]	[0.9999780654907227, 0.1276978701353073, 0.06260285526514053, 0.047876495867967606, 0.018420469015836716]	[[0.3508874475955963, 0.45898953080177307, 0.5483521819114685, 0.5818381905555725], [0.0, 0.0, 0.40860745310783386, 1.0], [0.0, 0.2847122848033905, 0.5448817610740662, 0.8215310573577881], [0.0, 0.0, 0.5617801547050476, 0.40557414293289185], [0.0, 0.0, 0.5172957181930542, 0.25672081112861633]]
630f5200-f86e-490f-8764-1ecf1d398f5b/0181	[2, 1, 1, 1, 1]	[0.999988317489624, 0.019138585776090622, 0.015367924235761166, 0.013600126840174198, 0.009298807010054588]	[[0.3621158301830292, 0.45637863874435425, 0.533057451248169, 0.5090308785438538], [0.0, 0.0, 0.5170640349388123, 0.26835718750953674], [0.0, 0.7861008048057556, 0.7452471852302551, 1.0], [0.0, 0.0, 1.0, 0.17467111349105835], [0.0, 0.3131459653377533, 0.41176995635032654, 1.0]]
09da3137-b836-479b-a4c9-5bdfa9b549e0/0036	[1, 1, 1, 1, 1]	[0.9999896287918091, 0.05159927159547806, 0.036248572170734406, 0.028179902583360672, 0.009178362786769867]	[[0.3441646993160248, 0.34438931941986084, 0.700975239276886, 0.6274334192276001], [0.002659772289916873, 0.0, 0.42535945773124695, 1.0], [0.0, 0.3786363899707794, 0.43050456047058105, 1.0], [0.0013466356322169304, 0.0, 0.40377873182296753, 0.5186433792114258], [0.0, 0.688758373260498, 0.8853306770324707, 1.0]]
856ab9c9-3131-4941-81d8-8e318b2857f7/0051	[1, 1, 0, 1, 1]	[0.9999794960021973, 0.05277767404913902, 0.0223073773086071, 0.020874660462141037, 0.010330291464924812]	[[0.4020646810531616, 0.4387476444244385, 0.4333912134170532, 0.46833837032318115], [0.0, 0.0, 0.3756358325481415, 0.7688885927200317], [0.17682062089443207, 0.0016526952385902405, 0.2509169280529022, 0.06895767152309418], [0.0, 0.23194685578346252, 0.5008293986320496, 0.8169583082199097], [0.02716587670147419, 0.7841525077819824, 0.7360163331031799, 1.0]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0109	[2, 1, 1, 1, 1]	[0.21021583676338196, 0.07530874758958817, 0.03295498713850975, 0.023608114570379257, 0.01868244633078575]	[[0.4011247754096985, 0.8300493955612183, 0.43621474504470825, 0.8683116436004639], [0.0, 0.0, 0.41875478625297546, 1.0], [0.0, 0.0, 0.39351823925971985, 0.41891956329345703], [0.005700363777577877, 0.5674538612365723, 0.4010828733444214, 1.0], [0.0, 0.0, 1.0, 0.19354647397994995]]
435ebc5b-40e8-401c-9816-8f584427f82c/0108	[1, 1, 1, 1, 1]	[0.9999932050704956, 0.03328133001923561, 0.015056990087032318, 0.00982298981398344, 0.008990751579403877]	[[0.3765217363834381, 0.16207751631736755, 0.4555903673171997, 0.3007052540779114], [0.0, 0.0, 0.4004797339439392, 0.5438506603240967], [0.0, 0.7847793698310852, 0.7593511939048767, 1.0], [0.0, 0.6182002425193787, 0.7567921280860901, 1.0], [0.0, 0.5383554697036743, 0.41656026244163513, 1.0]]
9ca144df-4438-40ae-a7e3-227ba1885844/0013	[1, 1, 1, 1, 1]	[0.9999361038208008, 0.02473118156194687, 0.0214438047260046, 0.016064632683992386, 0.008364991284906864]	[[0.42020460963249207, 0.2560026943683624, 0.4575405716896057, 0.30357643961906433], [0.0010416223667562008, 0.35625365376472473, 0.40397849678993225, 1.0], [0.02353130280971527, 0.0, 0.5142463445663452, 0.9951103925704956], [0.012409921735525131, 0.8049957156181335, 0.7463794350624084, 1.0], [0.0, 0.0, 0.3894152045249939, 0.40723925828933716]]
eb46684b-f8c9-455e-80ff-1e168d7d2f7c/0002	[1, 1, 1, 1, 1]	[0.9999774694442749, 0.09300422668457031, 0.036599818617105484, 0.03563132882118225, 0.03210225701332092]	[[0.4051109254360199, 0.5566739439964294, 0.47881847620010376, 0.615852415561676], [0.0, 0.0, 0.4206717312335968, 0.7832443118095398], [0.015507076866924763, 0.10323688387870789, 0.532954216003418, 0.6931002140045166], [0.0, 0.0, 0.3846261203289032, 0.40780478715896606], [0.011242719367146492, 0.0, 0.4920182228088379, 0.2568298876285553]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0030	[1, 1, 1, 1, 1]	[0.9994768500328064, 0.7484763860702515, 0.10718435049057007, 0.01703876256942749, 0.012073754332959652]	[[0.0040772948414087296, 0.009906232357025146, 0.6834715604782104, 0.8515212535858154], [0.00969034805893898, 0.0, 0.3984875977039337, 0.7564788460731506], [0.0, 0.363728404045105, 0.8161754608154297, 0.8996214866638184], [0.0, 0.5342148542404175, 0.3949805796146393, 1.0], [0.043027374893426895, 0.11131241917610168, 0.616521418094635, 0.694961667060852]]
bc097e0a-99bf-438d-9826-5ba0f228ea34/0023	[2, 1, 1, 1, 1]	[0.999994158744812, 0.07327818870544434, 0.011990509927272797, 0.00925309956073761, 0.008092488162219524]	[[0.3614259660243988, 0.5030871033668518, 0.43932291865348816, 0.5335789322853088], [0.0, 0.0, 0.4147130250930786, 1.0], [0.0, 0.0, 0.39577940106391907, 0.39340972900390625], [0.002321206033229828, 0.6688874363899231, 0.5412474274635315, 1.0], [0.48998093605041504, 0.0, 1.0, 0.22877252101898193]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0102	[0, 1, 1, 1, 1]	[0.9999632835388184, 0.05988972261548042, 0.02200666442513466, 0.016910307109355927, 0.01481883879750967]	[[0.06024053692817688, 0.3487563729286194, 0.5738412737846375, 0.599625825881958], [0.0, 0.0, 0.3935195207595825, 0.4134286642074585], [0.0, 0.07209554314613342, 0.5441595315933228, 0.839187741279602], [0.0, 0.7870786190032959, 0.7429653406143188, 1.0], [0.0, 0.4101792573928833, 0.4584498107433319, 1.0]]
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0073	[1, 1, 1, 1, 1]	[0.9999949932098389, 0.052956584841012955, 0.040107231587171555, 0.033297207206487656, 0.005752733908593655]	[[0.43308591842651367, 0.6068916916847229, 0.45828691124916077, 0.6371693015098572], [0.0, 0.0, 0.41344642639160156, 0.9863095283508301], [0.0, 0.0, 0.5239464044570923, 0.41536176204681396], [0.0, 0.3868342936038971, 0.41830265522003174, 1.0], [0.0, 0.0, 1.0, 0.18701452016830444]]
047b864f-0753-448b-9483-f990ae41abaf/0073	[1, 1, 1, 1, 1]	[0.9999969005584717, 0.012051180005073547, 0.0065847039222717285, 0.006549957673996687, 0.005441095679998398]	[[0.39849239587783813, 0.11340770870447159, 0.5141398906707764, 0.24425092339515686], [0.0, 0.32496270537376404, 0.4520232677459717, 1.0], [0.0, 0.7681927680969238, 0.9848178625106812, 1.0], [0.6301091909408569, 0.0, 1.0, 0.5433484315872192], [0.0, 0.0, 0.46025148034095764, 1.0]]
2a279bda-651c-4740-a616-6862aa904c24/0175	[1, 1, 1, 1, 1]	[0.9999794960021973, 0.07391718775033951, 0.029633481055498123, 0.02821849100291729, 0.014106595888733864]	[[0.2805628478527069, 0.3101879358291626, 0.7187539935112, 0.593454897403717], [0.0, 0.0, 0.4194164276123047, 0.9647319316864014], [0.0, 0.0, 0.5074084401130676, 0.323565274477005], [0.0, 0.0, 0.36978209018707275, 0.41122740507125854], [0.0, 0.3864712715148926, 0.43321284651756287, 1.0]]
28016933-19b0-4398-a4bb-8362267395ba/0004	[1, 1, 1, 1, 1]	[0.9999918937683105, 0.0524933896958828, 0.043578121811151505, 0.012667596340179443, 0.008907509036362171]	[[0.37309274077415466, 0.4382072985172272, 0.647398829460144, 0.6465763449668884], [0.0, 0.0, 0.39811959862709045, 0.37970468401908875], [0.0, 0.0, 0.39341652393341064, 0.6830617189407349], [0.0, 0.7679242491722107, 1.0, 1.0], [0.5126750469207764, 0.0, 1.0, 0.23491886258125305]]
b192bc1d-aab7-43d2-a367-19efe2d834c2/0021	[1, 1, 1, 1, 1]	[0.999995231628418, 0.06162339448928833, 0.056938234716653824, 0.04353417828679085, 0.014407195150852203]	[[0.39315691590309143, 0.5309547781944275, 0.5107621550559998, 0.6133485436439514], [0.0, 0.5436831712722778, 0.38955479860305786, 1.0], [0.0, 0.6875059008598328, 0.5178967714309692, 1.0], [0.0, 0.0, 0.3803068697452545, 0.5842399597167969], [0.01763159967958927, 0.0, 0.5102654099464417, 0.4056544303894043]]
dd49d264-aecf-4d23-92c1-adf35a8ab29b/0041	[0, 2, 1, 1, 1]	[0.9998985528945923, 0.044789720326662064, 0.03424782305955887, 0.00926398765295744, 0.008349060080945492]	[[0.007905245758593082, 0.35425472259521484, 0.6701800227165222, 0.7509675025939941], [0.003845838364213705, 0.36786895990371704, 0.6834385395050049, 0.7369349598884583], [0.0, 0.0, 0.3602617084980011, 0.42108988761901855], [0.029040511697530746, 0.6658517122268677, 0.718604326248169, 0.9977800846099854], [0.015040179714560509, 0.3749488592147827, 0.6804780960083008, 0.7334643602371216]]
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9/0149	[2, 1, 1, 1, 1]	[0.9999721050262451, 0.08287092298269272, 0.06982862204313278, 0.02739846147596836, 0.018592791631817818]	[[0.3840654194355011, 0.39809030294418335, 0.42972052097320557, 0.41894423961639404], [0.0, 0.0, 0.4220696687698364, 0.5123918056488037], [0.0, 0.0, 0.4248952865600586, 0.9974873065948486], [0.0, 0.3400275707244873, 0.5176153182983398, 0.9094240665435791], [0.5157712697982788, 0.0, 1.0, 0.23869620263576508]]
6d179946-a669-4f32-8438-145a0f80886c/0040	[1, 1, 1, 1, 1]	[0.9999576807022095, 0.05971886217594147, 0.03359811007976532, 0.01718895509839058, 0.013103852048516273]	[[0.3733348548412323, 0.881956934928894, 0.4355124235153198, 0.9629338979721069], [0.0, 0.0, 0.40823185443878174, 0.818750262260437], [0.0, 0.24733230471611023, 0.42718470096588135, 1.0], [0.0, 0.54482102394104, 0.40761443972587585, 1.0], [0.0, 0.0, 0.3806804120540619, 0.40746378898620605]]
0cec3d1f-544c-4146-8632-84b1f9fe89d3/0019	[0, 1, 1, 1, 1]	[0.9997803568840027, 0.040941257029771805, 0.0242045558989048, 0.02291673980653286, 0.016895487904548645]	[[0.3526279032230377, 0.4112216532230377, 0.43056270480155945, 0.4463769495487213], [0.0, 0.0, 0.4025637209415436, 0.8629438877105713], [0.6751915216445923, 0.0, 1.0, 0.37475165724754333], [0.0, 0.1929135024547577, 0.3689277172088623, 1.0], [0.0, 0.0, 0.5340986251831055, 0.2508571147918701]]
d1d539c2-8321-45d9-868a-fd8544e0ce01/0059	[1, 1, 1, 1, 1]	[0.9999839067459106, 0.0414370596408844, 0.033593013882637024, 0.022333836182951927, 0.006863024551421404]	[[0.3574017286300659, 0.2174764722585678, 0.40908727049827576, 0.26950618624687195], [0.007055333349853754, 0.12316900491714478, 0.48857322335243225, 1.0], [0.0, 0.0, 0.41742563247680664, 0.8334473371505737], [0.0, 0.5126917362213135, 0.36845454573631287, 1.0], [0.0, 0.0, 0.3742799460887909, 0.41831931471824646]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0163	[2, 1, 1, 1, 1]	[0.99997878074646, 0.06319989264011383, 0.022523662075400352, 0.011497331783175468, 0.01037157978862524]	[[0.3711889088153839, 0.4450879395008087, 0.4281582832336426, 0.4767623245716095], [0.0, 0.0, 0.3846336305141449, 0.5328264832496643], [0.0, 0.0, 0.5010412931442261, 0.2569313049316406], [0.0, 0.529425859451294, 0.38110676407814026, 1.0], [0.0, 0.6259157657623291, 0.6880091428756714, 1.0]]
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9/0065	[2, 1, 1, 1, 1]	[0.9999690055847168, 0.07510527223348618, 0.04834078997373581, 0.04004818946123123, 0.03097953461110592]	[[0.37939512729644775, 0.42257094383239746, 0.492480605840683, 0.5242357850074768], [0.0, 0.0, 0.41298362612724304, 0.6849377155303955], [0.007657256443053484, 0.3978150486946106, 0.5425613522529602, 0.9710039496421814], [0.0, 0.6845248937606812, 0.5418865084648132, 1.0], [0.0, 0.0, 0.3908139169216156, 0.40848302841186523]]
af3ae5e6-27ef-4699-beb3-f2c72831a594/0161	[1, 1, 1, 1, 1]	[0.9999914169311523, 0.10264642536640167, 0.07858381420373917, 0.05774276331067085, 0.041673339903354645]	[[0.37702757120132446, 0.37351125478744507, 0.5742384195327759, 0.5210899710655212], [0.002781273564323783, 0.0, 0.4203972816467285, 0.8073106408119202], [0.005634707864373922, 0.2485417127609253, 0.42399173974990845, 1.0], [0.0, 0.0, 0.37562432885169983, 0.3856695890426636], [0.012146999128162861, 0.0, 0.5600548982620239, 0.5171937346458435]]
400a07ae-a945-41de-8a94-b0bf655474e5/0001	[1, 1, 1, 1, 1]	[0.9999806880950928, 0.3014909625053406, 0.036070317029953, 0.017229873687028885, 0.013402664102613926]	[[0.31811821460723877, 0.40208882093429565, 0.530920147895813, 0.5337086319923401], [0.3963705003261566, 0.005024592392146587, 0.44689279794692993, 0.03610065206885338], [0.0, 0.0, 0.40151023864746094, 0.40265098214149475], [0.0, 0.5374151468276978, 0.3821302354335785, 1.0], [0.39187976717948914, 0.01565205305814743, 0.4322502017021179, 0.05046609789133072]]
07fd6b85-0486-4790-ad35-a90a6b79c66c/0117	[2, 1, 1, 1, 1]	[0.9997629523277283, 0.04674611613154411, 0.0421854667365551, 0.03690943121910095, 0.024030547589063644]	[[0.40123528242111206, 0.5228047966957092, 0.44593068957328796, 0.5590384602546692], [0.0, 0.16723796725273132, 0.43277570605278015, 1.0], [0.0, 0.0, 0.42539066076278687, 0.8642857074737549], [0.015363270416855812, 0.5594994425773621, 0.5203582048416138, 1.0], [0.0, 0.0, 0.4018894135951996, 0.4357202649116516]]
af3ae5e6-27ef-4699-beb3-f2c72831a594/0183	[1, 1, 1, 1, 1]	[0.9999876022338867, 0.06991790235042572, 0.05108099803328514, 0.03859283775091171, 0.031244663521647453]	[[0.362641304731369, 0.33456850051879883, 0.557904839515686, 0.4852515459060669], [0.0, 0.0, 0.41301411390304565, 0.9291472434997559], [0.018013393506407738, 0.0, 0.6103556156158447, 0.45157572627067566], [0.025982709601521492, 0.06800064444541931, 0.5262914896011353, 0.6720632314682007], [0.0, 0.40929073095321655, 0.43328234553337097, 1.0]]
fc26f4db-22c1-49c7-be8d-b769476cdff2/0036	[2, 1, 1, 1, 1]	[0.9999788999557495, 0.10008012503385544, 0.04332603141665459, 0.038078051060438156, 0.02077377215027809]	[[0.39775198698043823, 0.5762638449668884, 0.4657347798347473, 0.6078526377677917], [0.0, 0.0, 0.4186057150363922, 0.8623751997947693], [0.0, 0.15094351768493652, 0.393123060464859, 1.0], [0.003605817211791873, 0.34800446033477783, 0.5208279490470886, 0.8810322284698486], [0.015694409608840942, 0.5245406627655029, 0.5603969693183899, 1.0]]
e47d46c4-05cd-490d-9aaf-bce1d11d21be/0150	[2, 1, 0, 1, 1]	[0.8099790811538696, 0.14826315641403198, 0.1365671008825302, 0.036614373326301575, 0.0333964005112648]	[[0.43623194098472595, 0.49073678255081177, 0.46120280027389526, 0.5071480870246887], [0.4385340213775635, 0.4907289743423462, 0.46045827865600586, 0.5075647830963135], [0.4367506206035614, 0.4908686578273773, 0.4620930552482605, 0.5079271197319031], [0.0, 0.0, 0.3992346227169037, 0.810922384262085], [0.0, 0.4035920202732086, 0.4403674602508545, 1.0]]
2a279bda-651c-4740-a616-6862aa904c24/0156	[1, 1, 1, 1, 1]	[0.9999886751174927, 0.08566435426473618, 0.03908213600516319, 0.031272850930690765, 0.02177373506128788]	[[0.3494674861431122, 0.45056283473968506, 0.5554948449134827, 0.5836896896362305], [0.0, 0.0, 0.4079732596874237, 1.0], [0.0, 0.26124513149261475, 0.5479636788368225, 0.8087525367736816], [0.0, 0.0, 0.4093038737773895, 0.61549973487854], [0.0, 0.0, 0.5286499857902527, 0.40347710251808167]]
6d179946-a669-4f32-8438-145a0f80886c/0018	[2, 1, 1, 1, 1]	[0.999972939491272, 0.07167362421751022, 0.054072532802820206, 0.013561490923166275, 0.004830183926969767]	[[0.33012810349464417, 0.6728375554084778, 0.4500194787979126, 0.780055820941925], [0.0, 0.2815588712692261, 0.42385318875312805, 1.0], [0.0, 0.0, 0.4106203019618988, 0.8536471724510193], [0.0, 0.0, 0.3789560794830322, 0.4073009192943573], [0.012641839683055878, 0.6919575929641724, 0.5257599949836731, 0.9982270002365112]]
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0179	[1, 1, 1, 1, 1]	[0.9999760389328003, 0.11813272535800934, 0.03173375874757767, 0.021216493099927902, 0.020128877833485603]	[[0.38528531789779663, 0.45454689860343933, 0.487032413482666, 0.5235850811004639], [0.0, 0.0, 0.42344364523887634, 0.8449529409408569], [0.0, 0.0, 0.39884042739868164, 0.376703143119812], [0.002456394024193287, 0.0, 0.5333830118179321, 0.23411914706230164], [0.0, 0.0, 0.7027843594551086, 0.17546215653419495]]
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0051	[1, 1, 1, 1, 1]	[0.9999946355819702, 0.053698644042015076, 0.05047177895903587, 0.039637546986341476, 0.016908375546336174]	[[0.3527229428291321, 0.5480231046676636, 0.5660458207130432, 0.6792058944702148], [0.0, 0.0, 0.558711051940918, 0.4105166792869568], [0.0, 0.0, 0.4434815049171448, 1.0], [0.0, 0.0, 0.5184401869773865, 0.26218706369400024], [0.0, 0.0, 1.0, 0.18234460055828094]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0026	[1, 1, 1, 1, 1]	[0.9999656677246094, 0.05857139825820923, 0.026642493903636932, 0.011287827044725418, 0.006578755099326372]	[[0.40437984466552734, 0.44110459089279175, 0.4409334659576416, 0.48283708095550537], [0.0, 0.0, 0.3935234248638153, 0.5063488483428955], [0.0, 0.684483528137207, 0.7089675664901733, 1.0], [0.0, 0.7816368937492371, 1.0, 1.0], [0.008640295825898647, 0.46023234724998474, 0.6746549606323242, 0.9604154825210571]]
fc26f4db-22c1-49c7-be8d-b769476cdff2/0035	[2, 1, 1, 1, 1]	[0.9999934434890747, 0.09609632939100266, 0.055171649903059006, 0.0402132123708725, 0.035977620631456375]	[[0.3873012661933899, 0.5477553009986877, 0.462943971157074, 0.5830814242362976], [0.0, 0.0, 0.40529757738113403, 0.8159523010253906], [0.0, 0.10643509030342102, 0.4163370728492737, 1.0], [0.0, 0.0, 0.396823912858963, 0.4112206697463989], [0.004899155348539352, 0.37195345759391785, 0.5116491317749023, 0.8990439176559448]]
8a90461a-c068-4e68-bbe5-452fdd2f26de/0050	[0, 0, 1, 1, 1]	[0.9978799819946289, 0.0861596167087555, 0.037204064428806305, 0.034413352608680725, 0.008160827681422234]	[[0.20145559310913086, 0.009328547865152359, 0.29248157143592834, 0.1087939441204071], [0.1960756629705429, 0.00958610512316227, 0.28614312410354614, 0.0684984102845192], [0.0, 0.0, 0.38748830556869507, 0.38397324085235596], [0.0, 0.535878598690033, 0.38482987880706787, 1.0], [0.4971008002758026, 0.0, 1.0, 0.21499300003051758]]
215d6826-a20a-45f7-aa3c-67f88fbbcb1e/0096	[0, 1, 1, 1, 1]	[0.9990562796592712, 0.24412836134433746, 0.09752561151981354, 0.015350502915680408, 0.009657809510827065]	[[0.3993239998817444, 0.44956091046333313, 0.44584694504737854, 0.4814325273036957], [0.0, 0.0, 0.3767004907131195, 0.9206482172012329], [0.0, 0.0, 0.4074723422527313, 0.5072444677352905], [0.6400778889656067, 0.0, 1.0, 0.3418167531490326], [0.5058684945106506, 0.0, 1.0, 0.21876218914985657]]
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0046	[2, 1, 1, 1, 1]	[0.9999104738235474, 0.054655902087688446, 0.01745718903839588, 0.013898320496082306, 0.010271281935274601]	[[0.35670411586761475, 0.3460700809955597, 0.42312946915626526, 0.37308862805366516], [0.0, 0.0, 0.3901548981666565, 0.8922467827796936], [0.0, 0.6755138635635376, 0.5297960638999939, 1.0], [0.0, 0.7703070640563965, 0.8324872255325317, 1.0], [0.0, 0.0, 0.3783799111843109, 0.4112718999385834]]
435ebc5b-40e8-401c-9816-8f584427f82c/0028	[1, 1, 1, 1, 1]	[0.9999837875366211, 0.01912730559706688, 0.012526830658316612, 0.010293561965227127, 0.00983935222029686]	[[0.42864641547203064, 0.40973466634750366, 0.46059074997901917, 0.44337034225463867], [0.0, 0.5431537628173828, 0.5363094210624695, 1.0], [0.0, 0.5853520631790161, 0.947938859462738, 1.0], [0.0229913629591465, 0.0, 0.5999660491943359, 0.3923998475074768], [0.0, 0.0, 0.39970663189888, 0.5537642240524292]]
435ebc5b-40e8-401c-9816-8f584427f82c/0113	[1, 1, 1, 1, 1]	[0.9999953508377075, 0.02905675768852234, 0.019407035782933235, 0.016820093616843224, 0.01450207456946373]	[[0.39683714509010315, 0.3022007942199707, 0.5113509893417358, 0.4987866282463074], [0.0, 0.0, 0.43421924114227295, 1.0], [0.024166181683540344, 0.7891887426376343, 0.7651833891868591, 1.0], [0.0, 0.4046398401260376, 0.4302717447280884, 1.0], [0.0, 0.0, 0.3933327794075012, 0.5488855838775635]]
4d5aa6f5-6d2e-444a-8960-e73c62cde93f/0125	[2, 1, 1, 2, 1]	[0.9999513626098633, 0.07632479816675186, 0.03147732838988304, 0.007337918505072594, 0.006220503710210323]	[[0.39341455698013306, 0.1279209405183792, 0.4408226013183594, 0.17269451916217804], [0.0, 0.09308359026908875, 0.39719370007514954, 1.0], [0.0, 0.0, 0.39483919739723206, 0.38128191232681274], [0.35437649488449097, 0.9425579309463501, 0.3877362310886383, 0.9995484352111816], [0.017037373036146164, 0.02453482151031494, 0.48599210381507874, 0.578177809715271]]
2a279bda-651c-4740-a616-6862aa904c24/0043	[1, 1, 1, 1, 2]	[0.9885233044624329, 0.05576758459210396, 0.049792706966400146, 0.03813807666301727, 0.0161280520260334]	[[0.2893167734146118, 0.0, 0.3487405776977539, 0.10536682605743408], [0.2857944667339325, 0.005352448672056198, 0.34678003191947937, 0.05811737850308418], [0.0, 0.0, 0.409877747297287, 1.0], [0.0, 0.0, 0.38901326060295105, 0.5288784503936768], [0.4007170498371124, 0.39339566230773926, 0.4324762523174286, 0.41673707962036133]]
fc26f4db-22c1-49c7-be8d-b769476cdff2/0149	[2, 1, 1, 1, 1]	[0.999961256980896, 0.042237538844347, 0.035122718662023544, 0.02476034127175808, 0.02245141565799713]	[[0.40329667925834656, 0.713978111743927, 0.45694518089294434, 0.7598057389259338], [0.0065077790059149265, 0.6746048927307129, 0.5210314393043518, 1.0], [0.0, 0.0, 0.3916362524032593, 0.38770174980163574], [0.0, 0.5383720397949219, 0.37563782930374146, 1.0], [0.0018827937310561538, 0.0, 0.5073803067207336, 0.24305105209350586]]
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9/0078	[2, 1, 1, 1, 1]	[0.9997701048851013, 0.10102749615907669, 0.049542609602212906, 0.013799725100398064, 0.011795150116086006]	[[0.3897557556629181, 0.0, 0.46602314710617065, 0.039152391254901886], [0.0, 0.0, 0.40031349658966064, 0.6593647003173828], [0.000963621016126126, 0.11687707901000977, 0.40259137749671936, 1.0], [0.012588202953338623, 0.0, 0.5287047624588013, 0.471435010433197], [0.021233025938272476, 0.3484577536582947, 0.5376290082931519, 0.9541775584220886]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0063	[1, 1, 1, 1, 1]	[0.9999914169311523, 0.08099668473005295, 0.034634947776794434, 0.02969658002257347, 0.019350482150912285]	[[0.39182668924331665, 0.4556500017642975, 0.4550136923789978, 0.5073390603065491], [0.0, 0.0, 0.4180755913257599, 0.9457787871360779], [0.0, 0.6886800527572632, 0.5057802200317383, 0.9991439580917358], [0.0, 0.0, 0.3987078070640564, 0.4171268045902252], [0.0, 0.5380481481552124, 0.40986475348472595, 1.0]]
630f5200-f86e-490f-8764-1ecf1d398f5b/0085	[1, 1, 1, 1, 1]	[0.9999829530715942, 0.0773792490363121, 0.01818455383181572, 0.018181711435317993, 0.012969219125807285]	[[0.39531925320625305, 0.43490341305732727, 0.4290594756603241, 0.46927616000175476], [0.0, 0.0, 0.39575037360191345, 1.0], [0.0, 0.5520352721214294, 0.3799819350242615, 1.0], [0.0, 0.0, 0.3817451596260071, 0.4160069227218628], [0.0, 0.6689634323120117, 0.9100197553634644, 1.0]]
400a07ae-a945-41de-8a94-b0bf655474e5/0014	[1, 1, 1, 1, 1]	[0.9999845027923584, 0.10199452191591263, 0.07235017418861389, 0.009435087442398071, 0.006455081049352884]	[[0.22573329508304596, 0.23432935774326324, 0.7748452425003052, 0.5760519504547119], [0.0074342829175293446, 0.3395799398422241, 0.7609203457832336, 1.0], [0.0, 0.0, 0.4225350022315979, 0.8490382432937622], [0.0, 0.3002159297466278, 0.4256363809108734, 1.0], [0.0, 0.0, 0.36936113238334656, 0.40638890862464905]]
65dea526-0728-4260-8075-fcf76c96fca9/0053	[1, 1, 1, 1, 1]	[0.9999926090240479, 0.08335088938474655, 0.04638435319066048, 0.011941010132431984, 0.011040238663554192]	[[0.39075005054473877, 0.5607932806015015, 0.41798675060272217, 0.5988094806671143], [0.0, 0.0, 0.3932729959487915, 0.8271607160568237], [0.007028474938124418, 0.23541849851608276, 0.41769182682037354, 1.0], [0.0, 0.5579291582107544, 0.3693311810493469, 1.0], [0.0, 0.0, 0.40107786655426025, 0.38766637444496155]]
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0048	[1, 1, 1, 1, 1]	[0.9999864101409912, 0.13590240478515625, 0.044774219393730164, 0.03144000843167305, 0.014148580841720104]	[[0.2726686894893646, 0.2654423117637634, 0.791002094745636, 0.6068001389503479], [0.0, 0.4044170081615448, 0.8340107798576355, 0.8932956457138062], [0.0, 0.0, 0.41678377985954285, 0.9668806195259094], [0.003983058966696262, 0.39862069487571716, 0.5213587880134583, 0.9368925094604492], [0.004939646925777197, 0.5433287024497986, 0.371357798576355, 1.0]]
07fd6b85-0486-4790-ad35-a90a6b79c66c/0046	[2, 1, 1, 2, 1]	[0.9899537563323975, 0.07902665436267853, 0.023275427520275116, 0.02152414061129093, 0.0204183179885149]	[[0.39628565311431885, 0.21844297647476196, 0.43112707138061523, 0.26669615507125854], [0.0, 0.0, 0.41979873180389404, 0.8783880472183228], [0.015602017752826214, 0.0, 0.5013558268547058, 0.2598644196987152], [0.38586416840553284, 0.25770246982574463, 0.4443110227584839, 0.3283594250679016], [0.0, 0.0, 0.396526038646698, 0.4188076853752136]]
